;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Que filmes Stanley Kubrick dirigiu?;8361847608;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8287900994;8442965991;8377653320;8408481369;8427012129;8425797295;8818803135;8685992305;8928409152;8687673586;10101221687;9620969748;8733435698;8721789617;9202259040;8882577767;16939845629;12284036729;8692042802;8740145387;9791643977;9157766994;51216359358;20940223157;8751259901;8832754420;10416743693;9396780863;142256459246;45419532561;8741697523;8839512095;13467204169;9453690990;141552369691;142762409912;8810458509;8799799492;18315517700;10411810660;152022433262;143209104328;8805000535;8736097626;46580389421;17218648422;138508297421;159907675859;8727942817;8717259294;148730396278;36756356897;148372259502;149713645600;8827061353;8943809776;144179158195;50089289550;138900274897;196528514491;8813847582;8800539467;147438076618;155346118123;147905755583;149415740399
Quando o Titanic foi completado?;7605947405;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7334648842;7281984694;7342500848;7239757179;7326517031;7258652563;7245091996;7370382033;7440234101;7552304052;8682859546;8666192111;7285985190;7330317442;7711169978;7817013353;14324918259;14337797401;7366084089;7360921503;8448359064;8436209276;47754213354;47846837684;7292709463;7462606360;9068350105;8990964761;139066471423;138751299666;7488771968;7435428528;11907630500;11937756730;147083110813;139326300312;7497870096;7517297624;15955055981;15785575659;141383569981;137632094795;7539142149;7605597041;18814742186;17572569676;150808399470;149468921178;7562733384;7626841086;18794151386;17612525654;139417822193;149141423347;7565966123;7663162505;17789237947;17662567280;144483417010;151941269420;7537410527;7655005169;19092652234;17830797590;156647346951;150919245467
Quantas páginas tem Guerra e Paz?;31940773157;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;18996080356;18625764856;18933381219;18974695113;19263953274;19012514405;19181108092;18861589599;19270627663;19109645880;20202145692;19937698777;18888304635;19018864438;19295625435;19611588604;25869250098;25223405494;19322046681;18997060328;19798745392;20051813841;84152347170;59559542630;18875148138;18823628039;20305586407;20147313969;144746538006;148555613391;19147822092;19279725849;22877399434;22984300866;146399498610;145587656137;18788685064;19413535547;28613626737;27680515273;141441828961;145081724801;19247414105;19175387327;57193473222;57863968033;192790273812;153855789894;19328457482;19426682460;147462924547;153479286269;154432870671;151990361602;19325693273;19769576873;145711988554;142088212288;153181279352;148000782428;19513515351;19886924300;145181243061;144700410476;151670315519;147513038783
Quem é o jogador mais jovem da Premier League?;10169178295;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9104368731;9089427906;9073060798;9053742542;9040856631;9009291549;8964388139;9131070300;9230753988;9157479349;10459678794;10160006057;8965376304;9021630906;9567803362;9469511598;16043516050;16287640400;8926394722;9042924176;10092718244;10098891483;50248142739;49927390516;9067593749;9062114812;10791805409;10642803574;148683717313;147470694346;8944720914;9041882632;13513919815;12719178772;142687349854;137049703313;9015028259;9304772561;18328554334;14622717405;151600540206;142448401407;9158231595;9205576867;47557621404;20336028741;209617666776;150552984349;9090673289;9040660539;149100272380;30348903773;144722619578;153227223195;9094337127;9318643932;153370927418;46965746640;153068906492;144177719992;9284111105;9278924440;149997398663;154948475519;157035549959;148613060470
Qual a montanha mais alta da Itália?;15224573596;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11787253753;11771148958;11977564237;11935053522;11678933391;11808191176;11794504295;11700979729;12287182194;12263543212;13203138677;12725443376;12108552576;11904174254;12486644877;12362267656;19119166095;14703107439;11653105729;11853985298;13131649897;12850705842;50610901212;22324382449;11689395070;11774650513;13542153906;13485952394;146920483525;47103593015;11770810885;11890669387;16500521781;16437657166;141703648950;138718496734;11797647983;11923389062;21056448025;18946560908;149694568542;145187599526;11767605936;11807674746;55640831864;25242153443;-1;200855820371;11855967463;11747859308;150788862998;45909452372;139143584797;156794377346;11746749807;11912041394;140846443585;56187767908;147202224346;137590549878;11859277038;11946983436;139090281746;173202967399;132263439562;163789839564
Qual a altura de Claudia Schiffer?;10354398648;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10416499302;10327536182;10394107941;10585311167;10486640437;10406775719;10301440886;10334141937;10460191806;10609217267;11417380804;11626299162;10443886973;10396617410;10949449194;10817802306;16465842408;16537056557;10527746946;10521080252;11312804894;11094672461;47604760518;46904272064;10531759582;10393673700;11972997364;11584958577;151944996958;151556653817;10427478382;10360342969;14277992497;12308918320;143086908950;139418197899;10519998680;10432733418;19096346388;13700946289;155011430376;143532409853;10416695017;10768725244;46174959592;17154412033;166528601984;157661006266;10533391242;10546290811;148502386865;23266162980;151549470316;152804756512;10662036651;10685029953;146152008271;39987332213;146070945713;167835612979;10527160249;10643700375;151055641159;95662284044;141833453700;154519682718
Quem foi o vice presidente de John F. Kennedy?;16303693928;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10328087062;10407353878;10469111163;10382669546;10385656833;10629648473;10447479273;10517819557;10687158141;10701549972;11742778646;11827350028;10346417056;10439456068;10960074753;10813934617;18139900909;17395966701;10352838260;10504599093;11426165201;11255689356;53369389267;49361194334;10623664392;10596540284;12445712128;11654791992;146966742122;146985751011;10665187128;10700830123;14795745914;13339818549;144571412579;138126477579;10504395232;10786746421;20174338562;15887394050;137940335801;143213248130;10713109260;10690129770;48783332384;27181899947;211894186473;166535488739;10787286229;10701192512;143687018215;50608352089;140101415463;217167071227;10750299128;10601728110;168016324134;122739247514;138873717259;134211048619;10811827227;10569349723;143054942304;157591757387;151500721718;166498826944
Que subsidiária da Lufthansa atende Dortmund e Berlin?;29572643866;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;24178757628;24213873205;24663419140;24420716392;24915869060;24818514610;24203027733;24563132410;25394019348;25064875079;26250994452;25685913768;24462799381;24438427536;25807528864;25839628788;32868544264;31259814167;24632986451;24672450508;25927311845;25988263951;93029130145;71169967993;24560016127;24734653551;26724647178;26133567363;145418928732;141136637929;24556134629;24772996862;29640076721;28456039008;144598889113;147249316136;24560965634;24669293877;34081122020;31096151924;140557437372;156970616963;24564699689;24705576484;62670889043;55549393042;142473136903;170669177793;25116326344;24618006712;142673554148;143236516695;140250926358;134530314917;24741140131;24708704159;153777643820;141767473037;144285200028;144197286718;25110294098;25048683411;140688048090;141209244620;142221453965;141845392292
Quem foi o sucessor de John F. Kennedy?;68814274917;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;64748359928;64483177240;66243310592;64852455298;65395171757;67255341968;67128796636;66406399189;66649743775;66756714313;66597283740;67433729618;65004426093;64833058147;65995564200;65636805034;73398762718;72228622938;65069739194;65653995125;66307423739;66979302701;101993258710;102905653861;64973884777;65705543018;66757117459;66167714101;146160353138;147959624614;65426232041;64912532068;70933031475;66591070086;149989216944;148568379253;64775048836;65175315652;74024549656;67699627676;144842076905;150945473615;65152515084;64726034975;100759241018;71204290427;154045104215;183336073215;65848060063;65890674904;146866614670;77232643905;136886063798;157516879622;65551129541;65705544390;139839063387;95943426543;145576688237;159924401041;65547884148;67671168898;139901042235;145279493102;136370726149;136786205457
Quem compôs a trilha sonora do Titanic de Cameron?;24460311568;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12703860269;12606580298;12759557399;12614639657;12641067989;12754715403;12661988781;12846191058;12801399268;12798786654;13459723841;13770389210;12750014943;12804402790;13187562545;13207757800;18105241686;18361231828;12712981112;12786800530;13708232017;13775286509;49556596803;50447529769;12914038713;12937333747;14395579091;14035279878;151817421257;145824410316;12942358982;12843018755;16759279272;15441475942;144931969843;141043915637;12962527165;12919767195;21057151618;18832294444;143390017653;144165203154;13105105475;12957502777;60501662947;42262815184;252219823181;200805194932;13250336197;12922249035;153063887785;58996399388;166474437686;140910026964;13021290987;13006343015;167759433526;142117858227;161464769133;162299489973;13040251378;13102923843;152784212987;159198074922;146322918757;141787581637
Quais filmes Kurosawa dirigiu?;8751338076;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8681040872;8699365646;8720162577;8574635282;8762028642;8674907806;8667784718;8689601815;8980787822;8930087327;10020949230;9990717705;8594010759;8819795626;9172996018;9110688723;15945826087;12211391847;8670371031;8667603890;10003238563;9342024114;49302338623;20616216780;8726607553;8716523668;10827136004;9993061873;142634003853;55716609529;8662732062;8708688501;13222575284;10753152834;138842702715;149063853050;8725219325;8674394959;19043341905;11817662534;153967230369;142539735967;8719451212;8726769738;48094133216;15343962235;153513394495;148441290283;8748301971;8608299066;149959024296;19282224829;155858599091;149819464350;8845486011;8816729964;140846619144;25751949426;136779357798;192013985350;8627476389;8765102155;148541152757;149529930215;148512519883;162404930731
Para qual gravadora Elvis gravou seu primeiro álbum?;52316534525;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10063814778;10157810925;10106100800;10312636494;10043229818;10355880743;10003656820;10213196304;10217235836;10023249806;11387458831;11497802461;10106855584;10200441572;10740081459;10318185936;18290284553;15647767711;10211913833;10131422818;11375594603;10934417060;73916659190;18317994544;10211928738;10381117320;12215760203;11079654883;146459992324;28632385393;10377368319;10409128932;14813622058;11719509431;143881822259;108636206828;10244836986;10406432289;19970357766;12869173955;154008661524;137220521885;10674973712;10475380825;48116691945;17240959886;155426283210;142332143496;10651436681;10667389980;149763987986;25721302160;152290217558;152515384321;10775070997;10744175674;147664425536;40166679808;131614853041;141049049334;10810883099;10900536485;142400329509;147180890802;144757511381;157348445231
Em que fuso horário está Roma?;13121262274;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10894831406;10941712369;10883776793;10927738957;11000507834;10905978232;10740313760;10644251298;11006438443;11114439000;12134352304;12040539062;10718078500;10993806693;11360007617;11355859990;17769495055;18553267875;10916232837;11022146585;11983931382;11794545663;49363673642;50172211318;10741454862;10813953974;12692277958;12454314036;150087441440;145429152138;11126464397;10938794757;14986524723;15143691562;151160228505;145510906523;10999656489;11063550063;20896497489;18918541442;143655036668;142287912695;11124825534;11239651906;45721486924;46822165922;180103125277;168219006958;11053887546;11176791758;152442793214;150893575956;143510559008;144667779715;11336154277;11305620602;137622446108;149365440976;143705031320;145914977576;11562877731;11580000588;143097517304;145398732515;138960754268;140469396291
Qual a moeda da China?;16855038270;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12959555973;12708985534;12447624091;12541379318;12309141548;12333998396;12292733933;12375818297;12543224949;12664323684;13660078279;13582154505;12291863220;12400962496;12858822996;12816103315;20041364062;20272772445;12786299318;12433426476;13770138472;13409881853;52329615328;70932095968;12350094685;12875850534;13908206696;13861036465;147546073993;147037848229;12401310275;12430156778;16775899872;16814493422;138911259888;149292115818;12492492644;12939723349;21746489750;20801093358;156995380700;152118710818;13212481266;12815773892;50358494016;50527124717;156846849683;178724413520;12874779454;12812332369;147987363839;145831241731;141975092446;160527153700;12991907138;13068252083;140094291427;141278823875;141065986913;139289794746;13455893290;13258750870;152084682614;142946273468;151320506383;139100543152
Quem são os desenvolvedores do DBPedia?;11258132433;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9245831500;9133488204;9123456358;9238983522;9286305824;9209008656;9191094837;9185071677;9349248076;9346531718;10382434861;10499736681;9212708005;9152721151;9662395675;9580420331;16377417639;15991967860;9211112068;9195043895;10144957063;9906837597;44497573555;45050290846;9266961196;9076591137;10753851578;10318887569;142407764614;150018361078;9152527987;9269776189;13174610411;11034894507;141928713602;141712543149;9105398204;9268337602;17704970449;12087071509;152958344207;142626753259;9279531999;9266507851;45421530051;14752442361;211838703641;173917182373;9289681327;9302829679;136870647085;18964369323;158265229030;182576541770;9280707727;9188428674;142673823945;25395065749;156489032325;-1;9361750605;9527033910;148521475307;49207086419;162552252453;140020833929
O local onde Abraham Lincoln morreu tem um website?;44847315978;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;44477896163;44290082596;44804819331;42690115280;43015675782;42680535713;43061903848;43451503639;43626308022;45029183725;44700431016;44407177787;43393662257;43102841558;44641034939;43663935313;49789826353;50506124581;44173872979;43614425316;44378092432;44554358478;82934367583;80454451264;43962579238;43646301855;45313923789;44339396213;149628597980;143611986691;43701107723;43222782383;46861743613;47330630832;136420042121;148526852037;43985430018;43313086162;50737355398;50370483843;138276478811;145897077520;43401679954;44432542188;76913956982;59642101472;156556901406;176332817807;43488081779;43386833916;145048388047;81485409813;146330237126;140763143064;43214001057;44297305172;136107256400;129760942078;142665014938;157020327098;43499775998;43878458333;137883974739;136639713758;145312317830;137477772440
Quem é o rei da Holanda?;11667595751;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9834124199;10082309054;10004974497;9843427873;9938317885;10037508058;9895201307;10017273850;9872926249;10100706067;11129150021;11270379588;10122576117;10035905846;10317097577;10498460474;17390422271;17551939029;9890806342;9856971461;11110041633;10985873442;45845714240;46067428889;10009055314;9955187073;11563406003;11154726318;151548559226;140099324504;10139904038;10105139259;13975121607;12759828334;143413580687;151885088519;10034670300;10130047093;18308335909;15089541854;153549292760;144005960945;10036239795;10112731728;44605473226;21520091488;153707012711;156687190761;10214289018;10031541702;145089454569;30320495694;144454456776;155031228428;10048150744;10050452338;145833591927;47261637636;151067586917;140091033956;10067163439;10119480229;144744323500;157016948800;147785448774;141214592811
Em que cidade Nikos Kazantzakis morreu?;7641614924;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7481727880;7327876194;7596607798;7539437179;7656048732;7597965123;7437226805;7456260556;7983516662;7727482049;9034777829;8947704467;7458963511;7543740957;8387448063;7883429006;15735055952;14737633439;7487035711;7549887997;8745475890;8368179271;48606212218;46378170904;7475431859;7508484087;9704588233;8937762766;146776740940;147174834194;7562509984;7350711466;12269925172;10457481607;147283932583;148422843777;7454253818;7521135856;17530181536;12618218869;138753883805;139692304730;7504742722;7426231927;43939523726;21058120798;161654067417;173982429953;7586828496;7461808056;150295128182;37657500010;162454918774;149809492964;7459382583;7500760827;157751381958;40049979362;149517862148;151604090255;7589183876;7386919477;118069230452;42376881190;131290763560;217648000452
Quem foi o pai da Rainha Elizabeth II?;11459869404;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11516575732;11240926925;11403005289;11455630712;11512030666;11435842084;11364291562;11150178852;11643676429;11528043768;12588435114;12595565641;11745332693;11681454940;12463264415;11722564938;17797505305;16917164287;11411126912;11418934786;12652753089;12286842526;52291661983;46617875077;11603630924;11377876185;13324143826;12261284880;146516963962;140105254257;11422416706;11403461627;15666083499;13323027666;145570762007;145608543980;11809385140;11323927365;20794741742;14949865653;155860372500;143696779427;11709639060;11372006144;51039339696;20544170199;152861692585;154223150663;11496350518;11632124106;138409367141;31308718383;151447052687;202875220385;11368598101;11739179396;160271793334;57993165218;138993885094;219146690768;11549275851;11436387683;146915806939;138351730409;146649529931;139066268239
Liste todas as aves que correm perigo de extinção.;9043765862;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6789983771;6738781665;6768714217;6884324622;6754045758;6880783259;6868931637;6795454292;6821594448;6868934163;6874177737;6832887759;6797443334;6790832006;6801510356;6792936632;6857300336;6850228169;6911854701;6839612559;6838313696;6902998852;6964372431;6938013951;6917217872;6871154710;6901814832;6809993584;6868293915;6865816191;6763985836;6749014027;6897394122;6962358064;6847862726;6788565969;6861501176;6853755540;6966523008;6885726228;6815380508;6956240470;6876037029;6886813193;6915850021;6803917762;6872672283;6927182656;6873720075;6742325041;6833955425;6789960705;6874005763;6953110123;6812661173;7020229702;6780208096;6838480854;6867154977;6909636560;6858668296;6899602745;6822837539;6863467153;6786846030;6905946479
Quantos habitantes tem a maior cidade do Canadá?;60493190083;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;15485693164;15680004709;15377020905;15291664588;15413003111;15281067207;15305431564;15403028559;15520195213;15630678511;16605028409;16701333409;15421118939;15451328899;15784270446;15758713181;23467886109;23558678368;15416092219;15344250528;16403012141;16400157527;78745562303;79406010092;15469417540;15398813667;16975941350;16819555040;145540477664;149832096476;15437137961;15654392163;20024578432;19565594135;146600240703;145196485211;15434420970;15460982209;24507531123;23743354313;140152974405;143400448005;15646024523;15737355476;52988772694;52634868433;235941061407;229199978665;15560137170;15548631293;145641354489;142118162365;142508949485;151257974330;15921601945;15857506774;151604471024;151478851620;150239875483;144157089447;16073461029;16108799269;143974650498;145970500904;142447729759;142030411288
De quais conflitos militares Lawrence da Arábia participou?;23971671183;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10743928962;10659444151;10657093887;10871355729;10757904534;10714276985;10705402891;10692588183;11081736661;10857593587;12375220334;11627046616;10727205188;10699449282;11477373415;11253967355;19348795096;14120036370;10752533343;10817054273;12153939737;11569081903;59105223744;22566827037;10681717831;10779742845;12625880904;11459840631;139780167944;50590456739;10837450821;10689095547;15550301108;11791787688;144611582749;145823635436;10744085334;10800380659;21551789525;12298119507;142437955661;143269328298;10757236408;10675889482;52212455851;16637607726;135661745585;150587886294;10859481375;10865834865;145704349946;44471982423;153066540582;168070994851;10936188776;10915317087;152183243012;79715207760;229649313338;154895762298;10991902927;10970571343;143745044889;173707559975;198792946642;141295544180
Qual o livro com maior número de páginas?;8802240766;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7890974327;7733910505;7781283935;7867264357;7751549131;7673961773;7864912568;7875536875;7735370528;7820564131;7816564719;7735137178;7833539756;7931446346;7913384941;7902478833;7847225476;7693403544;7843120285;7815310349;8057326036;7886053093;7907865266;7987657302;7875998454;7855633519;7752835915;7766513077;7801755360;7901070490;7992581701;7814482981;7924936551;7966353883;7884403134;7843541120;7924311072;7748606051;7936751398;7842842061;7798720239;7797401013;7871797753;7918398589;7796908537;7911613704;7730468184;7979825631;7894701037;7761177805;7908167309;7835353784;7771442815;7822952179;7905178812;8080883702;7790328036;7787736387;7825610415;8006969237;7924083233;7756808881;7907215743;7923912933;7779023302;7893725446
Em que país nasce o Nilo?;25780853211;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10204199349;9931903503;10012561386;9978026208;9951729233;10186962143;9950876492;10030660913;10080989270;10240890561;11233700685;11253093819;9915704192;10052198811;10380372318;10465097317;17425775776;17714613374;10002407997;10084341364;11493787091;11274961599;49929543959;24082935597;10055081543;10088901551;12025979621;11512944513;143670753981;56637874536;10152338059;10067100926;14766554973;12665423307;143703648533;144191735988;10161941074;10179828354;20475876480;13950658365;141711191823;143741018751;10155478916;10190888049;50286904223;18739342308;134723980027;167272347381;10147510231;10175912787;142935801447;24209953628;159059192813;206603111034;10151528744;10099499726;174114525187;31306319365;143513114580;277758511877;10118394228;10184178569;141131362865;74590909983;150558647665;169582536035
Quem é o piloto de Fórmula 1 com mais corridas?;19546716659;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;15260752285;15325487763;15354965339;15316196360;15313233174;15487017125;15329242828;15349456536;15521828052;15275594856;16505591984;15850163670;15409058088;15293263525;15816604595;15623610596;21682888130;18077330523;15393636967;15319627849;16220340180;16087528736;50444906805;23877952173;15489635560;15448333585;17011432022;16568208929;144354756185;51764287133;15427312581;15880172602;19583880382;17858424665;144769232290;144634813001;15585739097;15609929012;23458600161;19988447497;136424226280;142210966332;15555060787;15447724358;47367108104;25063062685;161328050797;141295684854;15629909889;15602942227;143679404681;36022072477;134087974720;186524341116;15741241089;15518555413;141095334499;56435975977;141087033499;141355036391;15409820397;15499012857;151780125426;156340938753;152335662235;160054227300
Que companhias produzem aerodeslizadores?;8046319478;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8063505837;8194376565;8295361970;8026094843;8076192833;8184463309;8183673421;8121396574;8040001037;8212941590;8163551782;8258553768;8263595811;8073594307;8131012550;8267490173;8076237909;8219129090;8153476675;8171550734;8111908213;8233762470;8194835565;8249432814;8150009396;8095609554;8298233095;8078679622;8167188660;8286251969;8338964100;8032610732;8277648862;8167453182;8260026996;8164728182;8103375343;8221936905;8276322312;8404585840;8214144485;8162702687;8243848204;8224374240;8182065918;8133418866;8178277224;8382065341;8337632242;8157262804;8190952009;8259814297;8251181131;8089614914;8107308745;8241218411;8140632081;8257587949;8741054679;8234404855;8111391742;8114143437;8273501148;8169871880;8254386950;8262388255
Elvis Presley teve filhos?;11213188873;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10858467657;10925239628;10930454549;10954479929;10931020070;10983638552;10922794082;10807279608;11133007724;11045971345;12147823285;12075172663;10938512121;10855300148;11507545110;11735162828;18383743869;17988038787;10900723876;10848548952;11935695883;11976482288;52982940945;55664866840;10961211639;11230206788;12350009112;12599947453;149646978269;141552545365;11112404066;11213141633;15011326801;14841042053;143779694699;144043073863;11254633324;11178455379;19838050689;19626342259;155096336519;154085976709;11306304305;11392392012;47456315389;47470830908;210876147041;232173321571;11250548769;11325178803;139041045604;146783157831;145436553901;138355111864;11578931465;11505446368;138634186581;147826329669;138749033309;146862389371;11420431793;11361851141;138281246694;144299400167;150788571184;150130339744
Em que cidade o presidente de Montenegro nasceu?;51978738133;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;16636577562;16594578355;16597034866;16502009924;16666700888;16495344806;16680039939;16499839004;16872440583;16708479627;17841638993;17447880887;16585740208;16596568699;17230894408;17119909136;25098621553;21322457956;16693958478;16582528692;17805008330;17251270574;85521100189;33319909132;16602364502;16738559788;18301819581;17640403823;142391398563;56530068165;16613857360;16644701250;21046855396;17771271549;144571194552;137807578437;16680211666;16783448773;25684883154;18801123887;155587504077;141774719217;16900461816;16915563824;52320079366;24645464943;-1;136385867933;16904050727;16949818086;152644903740;55953487153;142014857104;191604629950;17061402474;17170210217;144235099741;154800273980;155595393882;144047507062;17763782969;17013641919;147336818163;145873685974;151801970361;144803730811
Em que país Bill Gates nasceu?;7731740737;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7699466138;7695839895;7623194628;7693155887;7739058560;7653702299;7530836569;7590477415;7742051523;7784608682;8791103193;8751703966;7616043095;7699764505;8104059326;8050716273;14890861020;14549682932;7691011121;7627547961;8524588499;8582563844;44663468338;45265835707;7718955026;7680189602;9259067499;9090400271;142293231966;142128960635;7826172557;7708531044;12216986703;11917458756;149479660233;139067900590;7899873475;7764020119;17784857104;14514481289;139183412009;141123613212;7846681031;7757254635;45171288481;22567356821;143382133040;201846322520;7741054681;7818303875;176336038560;40291869530;142213279040;177498038029;7912542050;7721357871;149359884206;55051329349;156220449705;151889344400;7728541204;7879069093;145020898069;160595216275;161964236788;144148882284
Em que país se fala japonês?;8780074928;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8776199182;8721196426;8586845029;8788511054;8654302772;8660286948;8857258574;8851627978;8805060074;8738627216;8880981047;8808272630;8839236876;8727527496;8787645136;8782266694;8776450213;8604299751;8787909600;8873603303;8780299768;8833692818;8860036229;8759051510;8626149669;8840156240;8985536110;8897281336;8841748290;8869898745;8813700935;8621717146;8910199140;8836557699;9007828009;8727778959;8847467977;8715202611;8965790817;8852701355;8799559301;8848007898;9011014693;8748358888;8899053854;8784466526;8805946527;8959306975;8629177062;8720468685;8805762976;8860997262;8831029657;9051256196;8799453364;8630944413;8858332244;8893567130;8814915882;8884298521;8714265457;8699200060;8861294716;8852292564;8857429312;8995211040
Mostre me o livro que Muhammad Ali escreveu.;42141323540;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10367902139;10251448181;10277225316;10219533579;10387930029;10357953264;10383038554;10333539269;10527529042;10442553094;11608452767;11563324905;10371739641;10346383812;10619102915;10773247292;17971277964;18125747204;10306266981;10105962215;11201798694;11304006547;49750830544;51331956081;10379406365;10421380909;11668474971;11903529462;146720427692;149723119105;10369897363;10278809256;15101740665;14412079128;144319176813;138581668593;10258530545;10431376899;20074339991;16749554556;141408467549;142992883446;10373696003;10290602752;52072208134;23425288056;153446076026;151133487392;10419782812;10312602585;151270386873;42183249793;157447294914;260211565866;10423128943;10338528270;164326754524;55219853434;201728117266;187678070687;10554542727;10342048421;151805163543;163804972048;158674393740;163024991435
Michelle Obama é a esposa de Barack Obama?;15353368582;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11467747954;11456293743;11487320175;11760972521;11375513197;11520133258;11374378951;11940667938;11661061355;11596931746;12589545057;12742249527;11308171177;11530748370;11917812613;12206238994;18893244439;20057697098;11574420798;11419479800;12349793941;12485068758;75510058928;72896270568;11432586859;11522284352;13091346948;13431125217;139338978464;148868956379;11518723913;11914295937;15601188852;16174966454;138770244667;145083381236;11565914696;11615035826;21281001623;21292161432;143027056275;145083705466;11524866530;11813848477;48497242879;43916660036;176718777462;162664577506;11826011784;11810682098;147185015392;59216725771;145909132933;151900724676;11661119567;11795497255;152164693674;146528658647;148112869066;149871329791;11823772406;11838235917;147702357230;144728285070;138544304714;139944652674
Qual é o código de área de Berlin?;36189040453;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12972273499;13092168772;13233455735;12988155092;13069971599;12965790168;12998352814;12923948445;13486388136;13246246573;14518361511;14479874626;13026296069;12834341959;13877867478;13445581518;21570670919;20611374418;13126296184;12943386352;14266575305;14224451865;78876363119;54820842452;13178919275;13047805617;14598137211;14594868544;140161232852;140224572921;13179675919;13126818870;17859617057;17238912258;143413022540;148492574394;13183198292;13179763915;21942014212;21047008218;151613179993;142073279583;13249377429;13302348349;50410662545;47906834696;158691837205;158387301433;13089373931;13399683219;161762415556;148494994619;142600315207;140365128070;13436243794;13572979849;142123693268;148991992098;154153462037;160395362914;13687663133;13452623040;140139342194;146650424241;143119388335;148158510382
Liste todos os atores que atuaram em Last Action Hero.;90849120804;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9415409963;9365156308;9497483572;9468681068;9566798025;9417479674;9524333022;9394558221;9642072244;9479478829;10951463916;9457557348;9386596824;9406197212;10031439153;9513324165;17394356224;9514551518;9595093718;9388471857;10688712916;9538483808;69645174091;9526723746;9472182866;9537549091;11112665313;9486019001;143217743526;9630801805;9593557290;9471760090;14069942841;10592740772;143958364194;145131108157;9466531374;9546518997;18985389891;14631444107;153477902034;142189767498;9650694900;9608981057;50551303972;28812654333;206396903010;177929060114;9656038545;9677780904;150621680180;118877424043;143307635833;191076657448;9940059489;10027491187;150782798298;158777152295;144214815550;152429162589;10479916424;10323315179;143170345639;149470595194;149728053740;143495428719
