;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Qual o livro com maior número de páginas?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Em que país nasce o Nilo?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Quem é o piloto de Fórmula 1 com mais corridas?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que companhias produzem aerodeslizadores?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Elvis Presley teve filhos?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Em que cidade o presidente de Montenegro nasceu?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Em que país Bill Gates nasceu?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Em que país se fala japonês?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Mostre me o livro que Muhammad Ali escreveu.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Michelle Obama é a esposa de Barack Obama?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Qual é o código de área de Berlin?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Liste todos os atores que atuaram em Last Action Hero.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quais são os apelidos de San Francisco?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual foi o primeiro álbum do Queen?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Por quais países o rio Yenisei passa?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Quais séries de televisão foram criadas por Walt Disney?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Qual a ponte mais comprida?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
De que país é a Sitecore;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Com quem Lance Bass casou-se?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Qual a capital do Canadá?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Em quem Vincent van Gogh inspirou-se?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Em que cidade John F. Kennedy morreu?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
O presidente Jackson dos EUA envolveu-se em uma guerra?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Quem escreveu o tema do Game of Thrones?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Quem projetou a Ponte do Brooklin?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quando Boris Becker encerrou sua carreira?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Que tipos de uvas crescem no Oregon?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Qual a altura de Michael Jordan?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
A que partido o prefeito de Paris pertence?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem escreveu o livro Os Pilares da Terra?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Quem foi o 16o presidente dos Estados Unidos?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Qual a altura do Monte Everest?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem foi o orientador do doutorado de Albert Einstein?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Em que cidade Sylvester Stallone mora?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Qual a moeda da República Tcheca?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Sócrates influenciou Aristóteles?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual o fuso horário de Salt Lake City?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o filho de Sonny e Cher?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Em que cidade está a sede das Nações Unidas?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quem é o fundador da Penquin Books?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quando foi fundada a Jack Wolfskin?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o prefeito de Rotterdam?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Liste todos os oceanógrafos suecos.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Mostre-me a autobiografia de Hemingway.;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem são os pais da esposa de Juan Carlos I?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Tesla ganhou um Prêmio Nobel de Física?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o jogador de basquete mais alto?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual cidade tem menos habitantes?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
A proinsulina é uma proteína?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem foram os pais da Rainha Victoria?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Che Guevara teve filhos?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
O lago Baikal é maior do que o lago Great Bear?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Kaurismäki alguma vez venceu o Grand Prix de Cannes?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Liste todos os livros de William Goldman com mais de 300 páginas.;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Onde está localizado o Fort Knox?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Em que estado dos EUA fica o Fort Knox?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Onde está enterrado Syngman Rhee?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Qual é o fuso horário de São Pedro de Atacama?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Mostre-me todos os livros de Asimov da série Fundação.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Liste todas as cidades em New Jersey com mais de 100000 habitantes.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que museu de Nova York tem mais visitantes?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Qual a altura da torre Yokohama Marine?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
A nova série Battlestar Galactica tem mais episódios do que a anterior?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o jogador mais jovem de dardos?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem desenvolveu o jogo World of Warcraft?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Qual papa fundou a Televisão do Vaticano?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem compôs a música para Harold e Maude?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
